iso3,year,value,source,source_url,vintage_date,confidence,verified_by,verified_at,notes
UZB,2016,2.46,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.10. Editor certainty: Materially Lower
UZB,2017,2.42,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.15. Editor certainty: Materially Lower
UZB,2018,2.6,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.11. Editor certainty: Materially Lower
UZB,2019,2.79,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.08. Editor certainty: Materially Lower
UZB,2020,2.9,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.16. Editor certainty: Materially Lower
UZB,2021,3.17,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.10. Editor certainty: Materially Lower
UZB,2022,3.31,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.09. Editor certainty: Materially Lower
UZB,2023,3.45,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.05. Editor certainty: Materially Lower
UZB,2024,3.35,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.14. Editor certainty: Materially Lower
UZB,2025,3.15,Uzbekistan Statistical Agency,https://stat.uz/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.30. Editor certainty: Materially Lower
VCT,2016,2.1,Wikipedia: Demographics of [VCT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.05
VCT,2017,1.86,Wikipedia: Demographics of [VCT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.08
VCT,2018,1.85,Wikipedia: Demographics of [VCT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.05
VCT,2019,1.74,Wikipedia: Demographics of [VCT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.12
VCT,2020,1.6,Wikipedia: Demographics of [VCT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.23
VCT,2021,1.76,Wikipedia: Demographics of [VCT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.05
VCT,2022,1.54,Wikipedia: Demographics of [VCT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.25
VCT,2023,1.49,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.001231, anchors=[(2018, 1524.0, 1.848, 0.0012126), (2019, 1426.0, 1.739, 0.0012195), (2020, 1320.0, 1.598, 0.00121061), (2021, 1370.0, 1.756, 0.00128175), (2022, 1264.0, 1.542, 0.00121994)], dropped=[], window=±5y. Wiki-observed births 2023: 1,212."
VCT,2024,1.48,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
VCT,2025,1.45,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
VIR,2016,1.8,USVI / CDC NCHS,,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.40. Editor certainty: Materially Lower
VIR,2017,1.7,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_interp). 
VIR,2018,1.59,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_interp). 
VIR,2019,1.49,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_interp). 
VIR,2020,1.39,USVI / CDC NCHS,,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.75. Editor certainty: Materially Lower
VIR,2021,1.46,USVI / CDC NCHS,,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.66. Editor certainty: Materially Lower
VIR,2022,1.43,USVI / CDC NCHS,,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.67. Editor certainty: Materially Lower
VIR,2023,1.37,USVI / CDC NCHS,,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.72. Editor certainty: Materially Lower
VIR,2024,1.33,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
VIR,2025,1.28,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
VNM,2016,2.09,Wikipedia: Demographics of [VNM] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.09
VNM,2017,2.04,Wikipedia: Demographics of [VNM] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.05
VNM,2018,2.05,Wikipedia: Demographics of [VNM] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.17
VNM,2019,2.09,Wikipedia: Demographics of [VNM] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.15
VNM,2020,1.93,Wikipedia: Demographics of [VNM] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.03
VNM,2021,2.11,Wikipedia: Demographics of [VNM] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.17
VNM,2022,2.01,Wikipedia: Demographics of [VNM] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.08
VNM,2023,1.96,Wikipedia: Demographics of [VNM] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.05
VNM,2025,1.92,Wikipedia: Demographics of [VNM] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.04
XKX,1999,2.28,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2000,2.31,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2001,2.26,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2002,2.22,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2003,2.0,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2004,2.21,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2005,2.38,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2006,2.24,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2007,2.21,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2008,2.32,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2009,2.36,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2010,2.38,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2011,1.99,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2012,2.02,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2013,2.17,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2014,1.95,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2015,1.88,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1999)
XKX,2016,1.82,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.18. Editor certainty: Materially Higher
XKX,2017,1.86,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.24. Editor certainty: Materially Higher
XKX,2018,1.84,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.26. Editor certainty: Materially Higher
XKX,2019,1.79,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.22. Editor certainty: Materially Higher
XKX,2020,1.85,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.28. Editor certainty: Materially Higher
XKX,2021,1.96,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.40. Editor certainty: Materially Higher
XKX,2022,1.98,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.42. Editor certainty: Materially Higher
XKX,2023,1.93,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.38. Editor certainty: Materially Higher
XKX,2024,1.95,Kosovo Agency of Statistics (ASK),https://ask.rks-gov.net/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.41. Editor certainty: Materially Higher
XKX,2025,1.95,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.000089, anchors=[(2020, 21907.0, 1.85, 8.445e-05), (2021, 22830.0, 1.96, 8.585e-05), (2022, 22632.0, 1.98, 8.749e-05), (2023, 21654.0, 1.93, 8.913e-05), (2024, 21487.0, 1.95, 9.075e-05)], dropped=[], window=±5y. Wiki-observed births 2025: 21,975."
ZAF,2016,2.33,Wikipedia: Demographics of [ZAF] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.07
ZAF,2018,2.34,Wikipedia: Demographics of [ZAF] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.07
ZAF,2019,2.38,Wikipedia: Demographics of [ZAF] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.12
ZAF,2020,2.42,Wikipedia: Demographics of [ZAF] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.16
ZAF,2021,2.42,Wikipedia: Demographics of [ZAF] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.17
ZAF,2022,2.42,Wikipedia: Demographics of [ZAF] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.19
ZAF,2023,2.42,Wikipedia: Demographics of [ZAF] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.20
ZAF,2024,2.41,Wikipedia: Demographics of [ZAF] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.20. Editor certainty: Recheck
ZAF,2025,2.22,Wikipedia: Demographics of [ZAF] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.03
JPN,2022,1.26,MHLW Vital Statistics (確定数),https://www.mhlw.go.jp/toukei/list/81-1a.html,2026-06-08,HIGH,EDITOR_DECISION_2026_06,2026-06-08,Official final
JPN,2023,1.20,MHLW Vital Statistics (確定数),https://www.mhlw.go.jp/toukei/list/81-1a.html,2026-06-08,HIGH,EDITOR_DECISION_2026_06,2026-06-08,Official final
JPN,2025,1.14,"MHLW 概数 R7 (births-by-age; TFR derived, 2024-calibrated)",https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/geppo/,2026-06-08,HIGH,EDITOR_DECISION_2026_06,2026-06-08,"Derived from official 概数 R7 births-by-age (671,236) vs 2024 (686,173); calibrated to official 2024 TFR 1.15"
MDA,1996,1.6,NBS Moldova registered series (Wikipedia vital statistics),,2026-06-10,HIGH,MDA_REHASH_2026_06,2026-06-10,Whole-country registered TFR (pre-secession concept incl. Transnistria); WPP diverges +0.11 to +0.24
MDA,1997,1.55,NBS Moldova registered series (Wikipedia vital statistics),,2026-06-10,HIGH,MDA_REHASH_2026_06,2026-06-10,Whole-country registered TFR (pre-secession concept incl. Transnistria); WPP diverges +0.11 to +0.24
MDA,1998,1.48,NBS Moldova registered series (Wikipedia vital statistics),,2026-06-10,HIGH,MDA_REHASH_2026_06,2026-06-10,Whole-country registered TFR (pre-secession concept incl. Transnistria); WPP diverges +0.11 to +0.24
MDA,1999,1.43,NBS Moldova registered series (Wikipedia vital statistics),,2026-06-10,HIGH,MDA_REHASH_2026_06,2026-06-10,Whole-country registered TFR (pre-secession concept incl. Transnistria); WPP diverges +0.11 to +0.24
MDA,2014,1.82,NBS Moldova usual-resident series (statbank pop032300 / NBS publication),,2026-06-11,HIGH,MDA_REHASH_2026_06,2026-06-11,Provenance stamp; WPP adopted the NBS value (delta <=0.01)
MDA,2015,1.87,NBS Moldova usual-resident series (statbank pop032300 / NBS publication),,2026-06-11,HIGH,MDA_REHASH_2026_06,2026-06-11,Provenance stamp; WPP adopted the NBS value (delta <=0.01)
MDA,2016,1.89,NBS Moldova usual-resident series (statbank pop032300 / NBS publication),,2026-06-11,HIGH,MDA_REHASH_2026_06,2026-06-11,Provenance stamp; WPP adopted the NBS value (delta <=0.01)
MDA,2017,1.81,NBS Moldova usual-resident series (statbank pop032300 / NBS publication),,2026-06-11,HIGH,MDA_REHASH_2026_06,2026-06-11,Provenance stamp; WPP adopted the NBS value (delta <=0.01)
MDA,2018,1.81,NBS Moldova usual-resident series (statbank pop032300 / NBS publication),,2026-06-11,HIGH,MDA_REHASH_2026_06,2026-06-11,Provenance stamp; WPP adopted the NBS value (delta <=0.01)
MDA,2019,1.78,NBS Moldova usual-resident series (statbank pop032300 / NBS publication),,2026-06-11,HIGH,MDA_REHASH_2026_06,2026-06-11,Provenance stamp; WPP adopted the NBS value (delta <=0.01)
MDA,2020,1.76,NBS Moldova usual-resident series (statbank pop032300 / NBS publication),,2026-06-11,HIGH,MDA_REHASH_2026_06,2026-06-11,Provenance stamp; WPP adopted the NBS value (delta <=0.01)
MDA,2021,1.75,NBS Moldova usual-resident series (statbank pop032300 / NBS publication),,2026-06-11,HIGH,MDA_REHASH_2026_06,2026-06-11,Provenance stamp; WPP adopted the NBS value (delta <=0.01)
MDA,2022,1.69,NBS Moldova usual-resident series (statbank pop032300 / NBS publication),,2026-06-11,HIGH,MDA_REHASH_2026_06,2026-06-11,Provenance stamp; WPP adopted the NBS value (delta <=0.01)
